AREA_CODE,AGE_GROUP,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,age
E07000046,76,663,658.251,738.734,763.341,861.462,817.233,860.351,1126.632,1002.845,968.841,964.339,951.316,893.013,899.551,947.103,896.219,946.371,964.534,1025.688,1072.508,1052.081,1083.75,1129.543,1160.643,1198.36,1208.079,76
E07000046,77,597,643.127,638.672,716.358,740.983,835.378,794.55,835.81,1093.978,975.05,941.836,937.144,924.636,868.956,875.804,921.766,873.187,921.668,940.143,999.379,1044.846,1026.016,1057.289,1101.999,1132.574,1169.497,77
E07000046,78,615,580.175,623.972,620.022,695.538,720.553,812.111,773.654,813.342,1064.369,950.005,917.498,912.498,900.463,847.223,854.428,898.958,852.451,899.469,918.359,975.862,1020.089,1002.799,1033.77,1077.525,1107.709,78
E07000046,79,547,592.398,561.49,603.048,598.217,671.357,697.454,785.153,749.194,787.444,1030.383,921.015,889.175,883.993,872.641,822.211,829.522,872.421,828.409,873.849,892.84,948.518,991.412,975.687,1006.407,1049.137,79
E07000046,80,528,521.808,565.845,535.781,573.978,570.84,640.939,667.063,750.317,717.43,754.074,986.413,883.358,852.779,847.612,836.95,789.644,797.228,838.195,796.94,840.506,859.703,912.974,954.284,940.245,970.417,80
E07000046,81,470,504.823,500.289,541.716,514.588,549.731,547.399,614.889,641.268,720.985,690.634,725.82,949.372,851.475,822.015,816.816,806.851,762.215,770.109,809.466,770.603,812.556,832.015,883.309,923.276,910.801,81
E07000046,82,455,443.339,476.671,472.734,511.716,486.354,520.112,517.873,581.953,608.422,683.661,656.387,689.718,902.235,810.368,782.346,777.342,768.196,726.749,734.834,772.244,736.246,776.242,795.757,844.567,882.861,82
E07000046,83,417,426.818,418.759,450.13,448.017,483.569,460.783,492.508,490.491,551.671,577.814,649.408,624.605,656.138,858.808,771.983,745.537,740.828,732.408,693.752,702.197,737.863,704.318,742.568,762.195,808.774,83
E07000046,84,383,384.81,393.069,388.427,417.76,416.826,449.193,428.905,458.436,456.68,514.084,539.713,606.458,584.422,613.993,804.19,723.325,698.689,694.37,686.802,651.511,660.044,693.479,662.876,698.947,718.247,84
E07000046,85,338,357.235,359.564,366.101,362.872,390.859,391.201,420.851,402.701,429.964,428.433,482.796,507.95,570.935,551.38,578.867,758.721,683.158,660.098,655.846,649.097,616.531,625.299,656.918,628.747,662.867,85
E07000046,86,300,309.01,326.803,329.315,335.158,332.776,359.38,360.44,387.453,371.837,396.693,395.458,446.009,470.593,528.502,511.628,537.253,704.614,635.351,613.945,609.999,604.212,574.949,583.631,613.047,587.883,86
E07000046,87,273,269.045,277.401,293.657,296.219,301.702,300.941,325.047,327.015,351.302,338.342,360.719,359.726,406.193,430.006,482.665,468.514,492.047,645.954,583.264,563.771,560.241,555.475,529.638,538.287,565.414,87
E07000046,88,243,244.209,241.851,251.952,266.362,268.703,273.043,274.054,296.481,298.986,320.777,309.929,330.166,329.412,372.359,395.293,443.926,432.08,453.552,595.781,539.093,521.353,518.097,514.114,491.098,499.89,88
E07000046,89,196,213.19,214.244,212.987,221.47,234.194,237.179,240.851,243.392,263.541,266.602,285.839,277.123,294.945,294.422,333.484,354.997,399.574,390.106,409.051,538.052,488.187,472.691,469.778,466.668,446.557,89
E07000046,90,811,802.426,810.451,817.393,827.244,844.048,867.909,890.43,913.234,937.33,975.875,1012.595,1060.76,1096.007,1141.129,1177.927,1242.188,1317.092,1420.123,1501.409,1587.298,1773.879,1891.582,1977.558,2045.89,2098.756,90
E07000047,60,813,826.898,819.743,855.408,910.139,935.169,974.564,959.426,1005.368,1004.72,947.629,968.228,919.053,962.786,897.386,891.821,907.349,836.259,783.39,752.516,741.939,718.614,741.025,796.732,837.927,826.484,60
E07000047,61,784,818.422,834.044,828.316,863.215,916.337,941.97,981.403,967.857,1013.414,1013.112,958.336,977.988,929.72,971.878,908.019,903.834,917.205,847.311,794.848,764.369,753.082,730.381,752.267,808.66,849.995,61
E07000047,62,828,792.924,827.093,843.947,839.462,874.136,926.099,952.221,991.825,979.742,1025.212,1025.217,972.305,991.236,943.562,984.535,921.781,918.94,930.296,861.203,808.923,778.748,766.757,744.555,766.12,823.509,62
E07000047,63,792,835.676,800.826,834.941,852.877,850.118,884.49,935.113,961.909,1001.698,991.029,1036.488,1036.722,985.708,1003.953,956.938,996.788,935.063,933.525,942.963,874.674,822.582,792.666,780.047,758.272,779.52,63
E07000047,64,825,799.281,842.175,808.565,842.633,861.452,859.564,893.65,943.113,970.277,1010.155,1000.808,1046.101,1046.582,997.264,1014.932,968.44,1007.199,946.626,946.174,953.922,886.469,834.735,805.062,791.886,770.641,64
E07000047,65,821,827.197,803.123,844.448,811.892,845.028,865.123,864.404,898.17,946.417,974.073,1013.817,1005.683,1050.593,1051.352,1003.998,1020.881,975.453,1012.951,953.591,954.329,960.511,894.174,842.659,813.47,799.991,65
E07000047,66,876,826.614,831.7,808.996,849.528,817.558,850.47,871.176,871.65,905.293,952.521,980.766,1020.396,1013.357,1058.015,1059.018,1013.277,1029.507,984.879,1021.327,962.892,964.67,969.445,903.904,852.509,823.661,66
E07000047,67,878,878.714,830.001,834.774,813.192,852.499,821.356,854.134,875.608,876.932,910.4,956.717,985.327,1024.937,1018.861,1063.321,1064.54,1020.118,1035.941,991.868,1027.449,969.945,972.656,976.16,911.325,860.203,67
E07000047,68,968,872.701,871.742,824.364,828.679,808.29,846.542,816.263,848.724,870.503,872.825,905.836,950.981,979.932,1019.033,1013.933,1057.81,1059.246,1016.76,1031.82,989.034,1023.428,967.218,970.932,973.2,909.779,68
E07000047,69,1034,963.276,869.965,867.981,821.567,825.442,806.414,843.443,814.1,846.236,868.38,871.62,904.285,948.402,977.624,1016.484,1012.352,1055.761,1057.431,1016.636,1031.138,989.354,1022.727,967.754,972.275,973.507,69
E07000047,70,837,1023.008,952.505,861.97,859.284,814.002,817.354,799.57,835.519,806.947,838.674,860.997,865.021,897.276,940.249,969.509,1008.064,1004.686,1047.612,1049.409,1010.181,1024.311,983.415,1015.966,962.262,967.459,70
E07000047,71,806,822.258,1008.099,938.833,850.596,846.808,802.743,805.903,789.393,824.055,796.358,827.578,850.069,854.743,886.404,928.103,957.191,995.379,992.681,1034.935,1036.839,999.211,1012.94,973.033,1004.614,952.403,71
E07000047,72,805,789.834,806.749,990.298,920.734,835.791,832.012,789.137,791.972,776.794,810.254,783.723,814.403,837.212,842.427,873.517,913.911,942.627,980.447,978.53,1020.106,1022.15,986.107,999.646,960.681,991.402,72
E07000047,73,702,785.3,771.561,788.078,968.401,901.213,819.056,814.469,773.498,775.966,761.964,794.144,768.664,798.722,821.342,827.352,857.748,896.907,925.493,962.59,961.376,1002.046,1004.247,970.19,983.016,945.578,73
E07000047,74,609,688.235,769.006,756.953,772.354,949.454,884.798,804.987,799.907,760.311,762.567,749.783,780.929,756.305,785.938,808.527,815.219,845.104,883.284,911.858,948.449,947.869,987.899,990.257,957.808,970.215,74
E07000047,75,536,598.223,676.323,754.334,743.171,758.734,933.935,870.198,792.5,787.049,748.863,750.941,739.021,769.314,745.516,774.739,797.28,804.526,833.883,871.215,899.639,935.796,935.866,975.275,977.781,946.671,75
E07000047,76,552,522.076,583.537,659.658,735.511,724.866,740.239,912.495,850.058,774.999,769.141,732.634,734.639,723.604,752.907,730.033,758.714,781.008,788.697,817.374,853.773,881.948,917.399,918.022,956.59,959.206,76
E07000047,77,486,537.432,509.186,569.287,643.609,716.659,707.371,722.739,892.255,831.341,758.969,752.56,717.931,719.877,709.596,738.128,716.104,744.353,766.336,774.653,802.794,838.477,866.64,901.431,902.663,940.51,77
E07000047,78,488,471.715,520.278,494.333,552.35,623.701,693.984,686.094,701.394,866.883,808.123,738.916,731.844,699.332,701.168,691.623,719.25,698.174,725.777,747.237,756.173,783.596,818.344,846.337,880.232,882.038,78
E07000047,79,480,468.936,454.204,500.868,475.897,531.131,600.582,667.447,660.954,675.924,836.747,780.268,714.435,707.073,676.696,678.571,669.902,696.533,676.526,703.494,724.473,733.885,760.53,794.244,821.933,854.878,79
E07000047,80,403,465.227,456.527,442.552,486.607,462.51,516.797,584.457,649.056,643.129,658.12,815.765,760.689,697.22,689.916,660.753,662.567,654.92,680.651,661.597,688.057,709.061,718.824,744.928,777.659,805.051,80
E07000047,81,424,385.77,444.985,438.088,424.653,467.308,443.783,496.31,561.572,623.522,618.358,633.148,785.874,732.827,672.381,665.58,637.775,639.636,633.234,657.88,640.098,665.83,686.868,696.859,722.236,753.753,81
E07000047,82,344,402.298,365.918,422.72,418.164,405.136,444.886,422.807,473.546,536.053,594.667,590.324,604.978,752.306,701.127,644.131,637.559,611.597,613.446,608.139,631.622,615.064,639.962,660.672,670.883,695.39,82
E07000047,83,384,329.817,386.939,353.56,407.417,404.058,391.734,429.626,408.704,457.946,518.549,574.881,571.304,585.914,729.65,680.062,625.509,619.082,594.435,596.295,591.933,614.588,599.029,623.413,644.086,654.633,83
E07000047,84,308,360.708,313.678,365.991,336.687,385.692,383.505,373.447,407.994,389.118,435.728,493.451,546.366,543.995,558.301,696.336,649.638,598.548,591.789,569.353,571.199,567.62,589.283,574.806,598.373,618.417,84
E07000047,85,299,284.287,333.197,291.761,341.097,313.656,358.81,357.792,349.184,381.138,363.559,407.533,461.843,511.496,509.697,523.641,654.199,610.403,563.116,557.202,536.409,538.316,535.792,556.191,543.097,565.655,85
E07000047,86,293,276.467,267.477,309.482,273.896,318.393,294.634,336.374,335.833,328.97,358.16,342.385,383.893,435.144,481.684,480.767,494.479,618.809,577.909,534.068,528.46,509.516,511.454,509.804,529.193,517.224,86
E07000047,87,226,265.232,252.282,244.03,281.321,249.958,290.804,270.616,307.98,308.266,302.938,329.325,315.435,353.857,401.364,444.224,444.187,457.451,573.618,536.175,496.447,491.354,474.509,476.57,475.805,493.988,87
E07000047,88,202,201.634,236.635,227.024,219.811,252.251,225.83,262.029,245.407,278.448,279.429,275.658,299.035,287.131,322.164,365.648,404.528,405.34,418.026,525.124,491.543,456.085,451.439,436.813,438.99,439.028,88
E07000047,89,176,180.171,180.415,211.565,202.254,195.686,225.49,203.07,235.079,221.185,250.504,252.296,249.596,270.412,260.062,292.205,332.055,367.394,368.736,380.884,479.663,449.185,417.604,413.677,400.753,403.173,89
E07000047,90,740,747.21,753.85,767.203,804.832,825.01,839.128,875.161,889.603,929.475,953.343,999.791,1042.439,1078.666,1127.52,1160.284,1216.745,1300.993,1404.911,1496.356,1586.422,1754.556,1874.685,1950.875,2011.607,2051.379,90
E07000048,60,566,688.096,623.756,657.598,657.92,723.728,715.356,731.038,779.122,819.531,786.79,769.327,768.618,784.827,749.239,760.215,743.699,697.747,710.067,681.746,662.059,660.45,658.903,712.226,760.458,745.551,60
E07000048,61,552,587.206,706.626,646.086,679.835,681.46,746.779,740.716,757.286,805.126,844.685,812.68,795.699,794.244,809.737,774.873,786.781,769.963,723.714,734.208,706.6,686.594,684.818,684.094,738.887,787.592,61
E07000048,62,598,567.601,601.941,719.102,661.915,695.491,697.725,762.244,758.55,775.533,822.42,860.999,830.357,814.063,811.873,826.679,792.315,805.438,788.328,742.282,750.956,724.181,703.904,702.357,702.368,758.216,62
E07000048,63,656,616.859,586.929,621.551,736.549,682.293,715.805,718.955,783.263,781.48,799.199,845.924,883.764,853.662,837.766,834.891,849.157,815.359,829.347,811.886,765.59,772.775,746.693,726.166,724.41,725.256,63
E07000048,64,652,665.976,629.96,600.779,634.703,747.533,696.179,729.727,733.371,796.973,797.187,815.355,861.293,898.211,869.289,853.904,850.52,864.181,830.859,845.759,828.091,782.025,787.619,762.208,741.443,739.9,64
E07000048,65,662,668.174,682.021,648.056,619.591,653.162,764.246,716.069,749.432,754.118,817.36,819.616,838.535,884.036,920.192,892.352,877.498,873.247,886.546,853.524,869.604,851.613,805.557,809.576,784.633,763.617,65
E07000048,66,745,680.756,686.474,700.003,668.302,640.191,673.869,783.509,737.997,771.555,777.065,840.275,844.394,864.099,909.403,944.966,918.051,903.652,898.622,911.633,878.715,895.994,877.673,831.423,833.953,809.377,66
E07000048,67,776,753.787,691.315,696.748,710.254,680.631,653.112,686.662,794.206,751.512,784.847,791.12,853.912,859.561,879.874,924.719,959.558,933.541,919.617,913.94,926.632,894.117,912.274,893.723,847.614,848.91,67
E07000048,68,850,788.764,766.354,704.361,708.758,722.523,695.322,668.237,701.558,807.515,767.405,800.76,807.782,870.329,877.587,898.581,943.205,977.514,952.34,938.86,932.574,945.042,912.753,931.835,913.076,866.936,68
E07000048,69,1011,857.149,795.032,772.756,713.051,717.072,730.487,704.965,678.662,711.91,815.918,778.176,811.355,819.075,881.239,889.847,911.374,955.588,989.286,964.949,951.897,945.101,957.316,925.396,945.235,926.327,69
E07000048,70,753,1014.387,861.837,798.732,776.479,717.505,721.867,735.276,711.202,685.378,718.328,820.735,785.131,818.013,826.168,887.946,897.727,919.586,963.429,996.547,973.047,960.461,953.223,965.251,933.714,954.156,70
E07000048,71,788,758.017,1020.245,870.137,806.183,783.664,725.814,729.709,743.405,720.646,695.208,728.154,829.276,795.732,828.413,837.083,898.743,909.702,932.026,975.726,1008.409,985.557,973.325,965.69,977.552,946.279,71
E07000048,72,775,789.5,762.374,1023.653,876.895,811.865,789.227,732.58,735.975,749.844,728.371,703.421,736.241,835.931,804.381,836.839,845.989,907.289,919.338,942.035,985.499,1017.672,995.543,983.62,975.627,987.293,72
E07000048,73,724,767.296,781.296,755.884,1015.205,872.601,807.032,784.836,730.008,733.168,747.102,727.043,702.822,735.291,832.757,803.369,835.382,844.886,905.4,918.378,941.26,984.142,1015.62,994.378,982.978,974.785,73
E07000048,74,625,713.417,756.515,769.486,745.499,1001.359,862.493,797.942,776.13,723.044,726.034,739.886,721.43,697.954,729.732,824.772,797.434,828.976,838.658,898.111,911.877,934.779,976.842,1007.551,987.338,976.531,74
E07000048,75,528,621.275,708.459,751.256,764.844,741.24,996.08,858.955,794.927,773.535,721.64,724.44,738.36,721.19,698.159,729.712,823.213,797.518,828.798,838.749,897.666,912.259,935.314,977.067,1007.248,987.701,75
E07000048,76,580,520.149,611.059,696.002,738.28,752.006,730.234,980.592,846.93,784.232,763.529,713.414,715.911,729.782,714.125,691.753,722.775,813.936,790.122,820.915,831.069,888.92,904.211,927.274,968.358,997.795,76
E07000048,77,553,568.531,510.965,598.792,682.48,723.12,737.61,717.352,962.484,832.619,771.065,751.206,703.041,705.112,719.003,704.558,682.963,713.644,802.149,780.252,810.344,820.798,877.505,893.33,916.357,956.751,77
E07000048,78,610,539.904,555.428,499.254,584.389,665.46,706.124,720.227,701.388,940.792,815.003,755.266,736.092,689.716,691.679,705.401,692.336,671.525,701.491,787.387,767.205,796.711,807.202,862.618,878.921,901.775,78
E07000048,79,549,592.292,526.377,540.722,486.461,570.081,648.3,688.292,702.053,684.899,918.615,797.044,739.076,720.612,676.166,678.026,691.604,679.964,659.974,689.237,772.401,754.087,782.98,793.552,847.642,864.46,79
E07000048,80,502,533.021,575.392,512.788,525.679,474.039,555.447,631.471,670.655,683.991,668.446,896.425,778.762,722.439,704.685,662.047,663.843,677.284,666.684,647.495,676.168,756.899,740.096,768.387,778.929,831.892,80
E07000048,81,496,483.504,514.679,555.275,495.927,507.266,458.759,537.656,610.924,649.104,661.986,648.209,869.4,756.12,701.796,684.88,644.313,646.041,659.261,649.899,631.559,659.494,737.546,722.261,749.892,760.412,81
E07000048,82,498,476.417,466.134,494.982,535.992,480.502,490.377,444.314,520.453,591.681,628.879,641.375,629.194,843.359,734.947,682.499,666.403,627.973,629.733,642.741,634.575,617.136,644.403,719.714,706.005,732.993,82
E07000048,83,443,467.772,448.132,438.452,465.083,503.868,453.873,462.994,419.958,492.017,559.535,595.212,607.136,596.841,800.444,698.236,648.785,633.982,598.436,600.162,612.871,605.996,589.838,616.154,687.385,675.58,83
E07000048,84,452,417.791,443.554,425.009,417.832,444.374,479.498,433.789,442.577,402.338,471.156,535.498,570.141,581.803,573.091,768.183,671.558,624.484,610.602,577.292,578.975,591.444,585.756,570.649,596.128,664.259,84
E07000048,85,401,422.667,391.073,415.186,397.834,392.724,417.855,450.498,409.159,417.441,379.892,445.116,505.478,538.939,550.002,542.767,727.924,637.513,593.514,580.682,549.723,551.585,563.61,559.374,545.363,569.593,85
E07000048,86,343,366.404,387.562,357.816,380.496,365.066,361.998,385.035,414.809,378.203,385.94,352.034,412.228,468.165,499.651,510.164,504.487,676.595,593.715,553.14,541.726,513.758,515.544,527.11,524.064,511.447,86
E07000048,87,332,309.551,329.401,349.162,323.459,344.193,331.259,329.118,350.185,377.28,345.332,352.529,322.263,377.227,428.499,457.798,467.714,463.515,621.648,546.638,509.778,499.736,474.856,476.587,487.608,485.665,87
E07000048,88,262,295.39,276.161,292.816,309.392,288.24,307.59,296.328,295.503,314.269,338.793,311.538,318.134,291.298,341.176,387.521,414.69,423.819,421.003,565.125,497.899,464.996,456.276,434.315,436.182,446.601,88
E07000048,89,267,230.879,259.642,245.668,259.804,275.616,256.76,273.985,265.257,265.35,282.297,304.216,281,287.178,263.553,308.697,350.682,375.77,384.396,382.813,514.079,453.781,424.326,416.894,397.691,399.58,89
E07000048,90,994,1014.59,1005.62,1019.744,1023.374,1041.785,1070.213,1079.579,1103.003,1118.542,1135.178,1165.703,1211.545,1233.553,1259.345,1262.618,1305.324,1379.328,1466.003,1548.44,1619.195,1796.069,1897.763,1959.823,2005.98,2028.588,90
E07000049,60,1190,1262.697,1342.895,1305.668,1281.769,1387.875,1384.024,1452.95,1407.866,1436.093,1419.606,1383.593,1370.297,1392.744,1329.919,1386.942,1300.142,1231.631,1218.265,1173.948,1110.744,1111.969,1128.643,1219.75,1269.955,1255.881,60
E07000049,61,1164,1213.714,1287.12,1366.949,1332.442,1310.114,1416.247,1415.987,1484.204,1442.627,1470.502,1454.524,1419.588,1404.901,1426.613,1364.728,1421.957,1336.299,1267.062,1251.869,1208.182,1145.242,1146.001,1163.126,1256.339,1307.843,61
E07000049,62,1229,1185.619,1235.641,1310.083,1388.799,1356.596,1336.672,1442.463,1445.792,1513.143,1475.173,1502.836,1487.403,1453.66,1437.435,1458.502,1397.687,1454.96,1370.633,1300.682,1283.667,1240.706,1178.184,1178.403,1195.978,1291.188,62
E07000049,63,1239,1250.196,1207.195,1257.694,1332.572,1411.103,1381.249,1362.966,1468.734,1475.233,1542.1,1507.125,1534.537,1519.571,1486.768,1469.348,1489.907,1429.768,1487.47,1403.94,1333.37,1314.843,1272.449,1210.147,1209.956,1228.05,63
E07000049,64,1265,1246.451,1258.53,1216.133,1266.096,1341.36,1418.491,1391.177,1374.464,1479.171,1488.534,1554.271,1522.698,1549.689,1535.198,1503.67,1485.136,1505.025,1446.358,1503.593,1421.904,1351.379,1331.484,1290.18,1228.696,1228.165,64
E07000049,65,1327,1288.657,1272.197,1284.333,1242.887,1292.651,1369.645,1446.201,1421.352,1406.577,1511.358,1523.871,1589.326,1561.048,1588.043,1573.884,1543.519,1523.577,1542.829,1485.027,1542.62,1461.789,1390.469,1368.656,1327.949,1266.56,65
E07000049,66,1415,1346.394,1308.839,1293.779,1307.031,1265.536,1316.152,1393.732,1470.046,1447.661,1434.773,1539.588,1554.918,1620.144,1594.9,1621.731,1607.935,1578.626,1557.675,1576.244,1519.247,1577.242,1497.194,1425.265,1401.892,1361.695,66
E07000049,67,1459,1424.671,1357.158,1321.064,1307.494,1320.78,1280.151,1331.089,1408.98,1484.846,1464.542,1453.36,1557.816,1575.524,1640.307,1617.681,1644.354,1630.939,1602.621,1580.848,1598.784,1542.661,1600.785,1521.626,1449.489,1424.846,67
E07000049,68,1708,1475.316,1441.419,1374.732,1338.637,1326.609,1340.287,1300.344,1351.819,1430.216,1506.133,1487.704,1478.169,1582.753,1602.967,1667.67,1647.451,1674.119,1661.05,1633.649,1610.945,1628.462,1572.91,1631.586,1552.875,1480.214,68
E07000049,69,1854,1722.393,1491.898,1457.224,1390.726,1355.537,1344.442,1358.782,1319.472,1371.241,1450.134,1525.843,1509.384,1501.298,1605.848,1628.473,1693.001,1675.168,1701.801,1689.165,1662.567,1639.004,1656.051,1601.254,1660.035,1582.046,69
E07000049,70,1402,1857.25,1724.15,1497.751,1462.084,1396.926,1362.426,1352.529,1367.203,1328.855,1380.832,1459.284,1534.796,1520.132,1513.756,1617.776,1642.409,1706.454,1690.665,1717.064,1705.122,1679.331,1655.337,1672.089,1618.107,1676.904,70
E07000049,71,1340,1403.698,1859.202,1724.001,1500.57,1465.525,1401.179,1367.165,1358.528,1373.862,1336.37,1388.323,1466.841,1541.943,1529.068,1524.095,1627.642,1654.264,1717.863,1704.219,1730.49,1719.155,1694.255,1669.738,1686.213,1633.231,71
E07000049,72,1419,1337.828,1400.504,1854.26,1718.959,1498.069,1463.821,1400.027,1366.758,1359.455,1375.09,1338.493,1390.318,1468.671,1543.096,1531.787,1528.096,1630.851,1659.084,1722.02,1710.373,1736.347,1725.529,1701.567,1676.618,1692.812,72
E07000049,73,1312,1412.041,1335.95,1398.047,1849.513,1713.031,1496.167,1462.731,1399.257,1366.437,1360.469,1376.723,1340.855,1392.467,1470.873,1544.655,1534.96,1532.372,1634.458,1664.336,1726.696,1716.989,1742.849,1732.495,1709.433,1684.052,73
E07000049,74,1112,1299.531,1398.909,1325.795,1388.325,1834.307,1698.225,1486.145,1453.435,1391.197,1358.999,1354.285,1370.955,1336.147,1387.45,1465.401,1538.325,1530.21,1528.897,1629.904,1661.071,1722.718,1714.872,1740.487,1730.72,1708.615,74
E07000049,75,1043,1098.581,1281.756,1379.942,1309.94,1372.77,1812.373,1677.133,1469.998,1438.404,1377.306,1345.815,1342.122,1359.061,1325.27,1376.111,1453.398,1525.348,1518.53,1518.125,1617.797,1649.975,1710.79,1704.562,1729.874,1720.594,75
E07000049,76,1027,1022.105,1077.513,1255.358,1350.824,1284.363,1346.738,1777.283,1643.957,1443.046,1412.692,1353.407,1322.93,1320.187,1337.248,1304.706,1354.836,1430.875,1501.416,1495.92,1496.467,1594.148,1627.021,1686.674,1682.003,1706.916,76
E07000049,77,963,1006.231,999.847,1056.647,1230.38,1323.603,1260.803,1321.544,1744.254,1613.285,1418.373,1389.304,1331.354,1302.016,1300.301,1317.649,1286.309,1335.691,1410.894,1480.153,1475.981,1477.386,1573.394,1607.026,1665.73,1662.608,77
E07000049,78,1070,946.086,987.355,980.965,1038.112,1207.269,1299.359,1239.657,1299.219,1714.203,1585.691,1396.182,1368.094,1311.802,1283.561,1282.693,1300.143,1270.041,1318.953,1393.156,1461.415,1458.432,1460.832,1555.318,1589.671,1647.553,78
E07000049,79,984,1036.888,921.916,962.164,954.235,1011.415,1175.667,1265.688,1209.545,1267.242,1672.204,1546.675,1364.01,1337.244,1282.606,1255.593,1255.716,1273.357,1244.505,1292.478,1365.427,1432.127,1430.366,1433.558,1525.951,1560.737,79
E07000049,80,887,948.232,1000.347,891.765,931.524,921.951,978.903,1137.466,1224.628,1172.311,1227.791,1620.363,1498.689,1323.944,1298.648,1245.864,1220.248,1221.337,1239.099,1211.589,1258.27,1329.584,1394.409,1393.845,1397.644,1487.615,80
E07000049,81,881,845.965,906.429,956.849,854.819,892.798,882.72,939.232,1090.85,1174.497,1126.276,1179.457,1556.883,1439.87,1273.992,1250.179,1200.151,1176.113,1178.075,1195.772,1169.886,1215.152,1284.23,1346.834,1347.456,1352.118,81
E07000049,82,777,840.123,809.151,865.423,913.44,818.823,855.476,845.048,900.537,1045.57,1126.019,1081.951,1132.835,1495.777,1383.426,1226.452,1204.448,1156.665,1134.166,1137.129,1155.134,1130.732,1174.543,1241.829,1302.279,1304.209,82
E07000049,83,772,737.371,798.265,771.278,823.765,870.016,782.434,817.219,806.68,861.12,999.701,1076.767,1036.529,1085.217,1433.683,1325.793,1177.579,1157.352,1111.705,1090.72,1094.651,1112.892,1089.938,1132.188,1197.719,1255.901,83
E07000049,84,674,726.383,696.32,750.854,726.32,776.165,821.5,741.072,773.032,762.905,816.264,947.428,1020.74,984.385,1030.795,1362.122,1259.968,1121.164,1102.529,1060.003,1040.846,1045.568,1063.575,1042.51,1083.329,1146.22,84
E07000049,85,621,631.101,680.111,652.251,704.003,682.924,729.619,772.324,699.159,729.072,719.214,771.22,894.725,964.458,931.945,976.094,1290.286,1193.707,1064.237,1047.363,1007.806,990.336,995.825,1013.695,994.361,1033.7,85
E07000049,86,598,568.829,581.721,627.012,600.385,646.991,630.657,674.035,713.98,648.555,675.664,666.828,717.022,831.216,896.571,868.23,909.763,1202.59,1113.355,994.414,979.146,943.722,928.348,934.388,951.487,934.45,86
E07000049,87,538,540.175,515.284,525.316,566.545,544.351,586.89,573.872,613.018,649.817,592.71,617.661,609.349,656.851,761.579,821.976,797.842,836.346,1106.72,1024.616,917.366,904.431,872.236,858.896,865.703,882.569,87
E07000049,88,498,483.411,487.453,467.661,476.641,512.131,494.662,533.025,523.282,558.722,592.433,542.854,565.772,558.012,603.021,699.163,755.141,734.795,770.584,1020.505,945.138,848.363,837.398,808.233,796.716,804.202,88
E07000049,89,394,441.049,430.529,434.043,416.653,425.269,457.946,443.475,477.714,470.612,502.73,533.716,491.285,511.924,504.927,547.269,634.46,685.925,669.209,702.273,930.646,862.678,776.341,767.226,741.478,731.866,89
E07000049,90,1594,1597.002,1641.791,1668.732,1696.752,1709.307,1730.874,1776.768,1805.823,1861.768,1907.014,1975.198,2061.126,2102.561,2157.498,2198.253,2271.779,2411.364,2576.982,2707.008,2848.051,3169.96,3387.829,3500.128,3586.737,3636.928,90
E07000050,60,953,971.245,1023.048,1021.754,1060.09,1106.345,1138.212,1114.509,1197.807,1171.556,1145.353,1127.087,1121.683,1112.596,1095.175,1136.894,1070.731,992.463,963.9,953.947,906.314,911.094,887.458,941.496,997.99,1002.44,60
E07000050,61,942,968.046,987.808,1039.765,1039.343,1077.053,1124.512,1157.249,1135.765,1217.562,1192.454,1167.288,1149.611,1143.299,1134.436,1116.541,1158.317,1092.984,1015.33,985.839,975.522,928.033,932.274,910.088,965.881,1022.447,61
E07000050,62,905,956.218,982.704,1004.112,1056.272,1056.419,1093.572,1142.222,1175.602,1156.223,1236.793,1212.631,1188.24,1171.491,1164.179,1155.648,1137.063,1178.961,1114.42,1037.574,1007.149,996.506,949.085,952.703,931.876,989.419,62
E07000050,63,969,916.92,965.612,991.856,1014.403,1067.586,1068.046,1104.714,1154.274,1188.348,1171.061,1250.293,1227.069,1203.516,1187.519,1179.36,1171.14,1152.042,1193.991,1130.315,1054.273,1023.06,1012.143,964.905,968.031,948.475,63
E07000050,64,909,986.687,936.47,982.993,1009.611,1033.499,1087.244,1088.204,1124.632,1175.327,1210.371,1194.974,1273.123,1250.808,1228.051,1212.395,1203.476,1195.452,1175.855,1218.026,1154.752,1078.891,1046.795,1035.491,988.214,990.94,64
E07000050,65,990,920.351,996.77,948.964,992.908,1019.305,1044.867,1098.798,1100.445,1136.433,1187.926,1223.561,1210.11,1287.062,1265.753,1243.776,1228.781,1219.141,1211.38,1191.497,1233.621,1171.17,1095.994,1063.19,1051.598,1004.552,65
E07000050,66,1012,998.417,930.988,1005.096,959.225,1001.507,1028.213,1054.863,1108.756,1111.198,1146.866,1198.927,1235.176,1223.663,1299.227,1279.044,1258.007,1243.433,1233.216,1225.657,1205.631,1247.441,1186.017,1111.454,1077.961,1066.018,66
E07000050,67,1015,1015.52,1001.133,935.81,1007.828,963.708,1004.37,1031.162,1058.642,1112.315,1115.294,1150.502,1202.977,1239.475,1229.563,1303.762,1284.52,1264.216,1250.246,1239.449,1232.191,1212.042,1253.727,1193.169,1119.492,1085.62,67
